Name,Discount_price,Old_price,Rating_stars
TypeC OTG Adapter Cable USB 3.1 Type C Male To USB 3.0 A Female OTG Data Cord Adapter 16CM For Universal TypeC Interface Phone6,"₦ 62,208",,No rating
100 W20A 20Port USB Charger Station Multiple USB Fast,"₦ 31,428",,No rating
100 W/20-A 20-Port USB Charger Station Multiple USB Fast,"₦ 51,900",,No rating
Type-C Male to Micro USB 2.0 Female Converter Adapter(Red),"₦ 2,512",,No rating
Case for Beats Dre Detox Pro Over Studio 2.0 Headphons,"₦ 48,686",,No rating
Soild Color Matte Phone Cases For Xiaomi Redmi Note 9s 9 9a,"₦ 101,250",,No rating
For UMI UMIDIGI BISON X10 6.53 Cell Phone EU Charger Travel Power Adapter Plug 5V 2A + Type-C USB Data Line Cable-cable,"₦ 49,518",,No rating
11cm USB 3.0 Female to Micro USB + USB-C / Type-C Male Charg,"₦ 5,413",,No rating
Meenova LightningtoMicroUSB USB DAC OTG Cable For IPhoneiPadiPod Chord Mojo Hugo Pha3 Fiio HiFi Oppo HA2 K5 Camera 15cm 1.2mL To TypeC OTG 15cm,"₦ 159,763",,No rating
High Speed 4/7 Ports USB HUB 2.0 Adapter Expander Multi USB Splitter Multiple Extender With LED Lamp Switch For PC Laptop,"₦ 14,651",,No rating
EU Power Plug  5V2A Cable for Smart Android TV box X96 q MINI H96 MAX HK1 MAX X88 A95X F3 AIR tvbox dropshpingEU Plug,"₦ 45,107",,No rating
100W USB C Magnetic Adapter Type C Male To TypeC Magnet Converter For Xiaomi Mi 9 Redmi Note 10 Fast Charging Cable ConnectorWhite,"₦ 54,000",,No rating
3in1 HiRes Mobile Gaming Sound Card Typc C Connector Mobile Gaming Sound Card With Charger Adapter For Samsung Huawei XiaomiBlack  2 In 1,"₦ 102,907",,No rating
Samsung 45W Super Fast Charger USBC For Galaxy S22 S21 S20 Ultra S10 S9 S8 Plus Note20 10 Quick Adapter TYPE C CableUS  And Cable,"₦ 70,041",,No rating
7.1 External USB Type C Sound Card Jack 3.5mm USB Audio,"₦ 33,740",,No rating
External 8 Pin Sound Card Speaker Audio Interface Adapter For hone Android,"₦ 80,861",,No rating
Phone Tapper Mini Mute For Games Deal With 2 Heads,"₦ 33,194",,No rating
SD TF Card Reader For IPhone/iPad USB OTG Adapter Camera Connection Kit Hubs With Lightning Port For Keyboards /MIDI Interfaces-Type 1,"₦ 112,050",,No rating
50cm Usb Cable Charger for MOTOROLA RAZR V3a V3 V3c V3e V3i V3m V3r H700 MING Q Q2 Z6 Z3 Z6tv Z8 V360 V365 W755 SR L7 L71,"₦ 38,955",,No rating
Oraimo 20000mAh Powerbank Type-C & Micro-USB Input Fast Charging,"₦ 18,999",,No rating
Micro USB To USB OTG Adapter,"₦ 1,080",,No rating
Sliding Camera Cover Phone Case For Honor 200 Pro,"₦ 6,848",,No rating
USB To TypeC  USBC OTG USB Flash Driver,"₦ 5,954",,No rating
8Pin To USB 3.0 OTG Adapter Cable For IPhone 13 12 11 Pro Max Xs XR 7 8 Plus IPad For IOS 13 Above For Mouse Camera Card ReaderGold,"₦ 61,265",,No rating
USB 2.0 Converter USB To Type C Adapter For IPhone 13 Pro Max Male To Female USB C Adapter USB TypeC Converter For PC LaptopsSilver,"₦ 24,211",,No rating
USB 2.0 Converter USB To Type C Adapter For IPhone 13 Pro Max Male To Female USB C Adapter USB TypeC Converter For PC LaptopsGreen,"₦ 24,211",,No rating
"Lightning to USB 3 Camera Adapter,ad USB 3.0 Flash Drive with Charging Port for hone 1312 Mini12 Pro1111 Pro11 Pro MaxSingle port usb","₦ 69,537",,No rating
USB 2.0 Converter USB To Type C Adapter For IPhone 13 Pro Max Male To,"₦ 28,800",,No rating
10 Port 3.0 High Speed USB Splitter Expansion For Laptop,"₦ 7,800",,No rating
Microphone Adapter BOYA BY-K1-K9 3.5mm TRRS/TRS  Audio,"₦ 35,900",,No rating
Microphone Adapter BOYA BY-K1-K9 3.5mm TRRS/TRS  Audio,"₦ 35,900",,No rating
2PCS Charger Adapter For IPhone 13 Pro Max 13Pro 13 USB Type-C Adapter Type C USB-C Converter For IPhone 12 Laptop Type C Cables-2PCS Gold,"₦ 49,950",,No rating
2PCS Charger Adapter For IPhone 13 Pro Max 13Pro 13 USB TypeC Adapter Type C USBC Converter For IPhone 12 Laptop Type C Cables2PCS Gold,"₦ 54,574",,No rating
2PCS Charger Adapter For IPhone 13 Pro Max 13Pro 13 USB Type-C Adapter Type C USB-C Converter For IPhone 12 Laptop Type C Cables-2PCS Gold,"₦ 32,144",,No rating
USB 2.0 Converter USB To Type C Adapter For IPhone 13 Pro Max Male To Female USB C Adapter USB TypeC Converter For PC LaptopsGold,"₦ 24,211",,No rating
5Pcs Gold Tone HDMI Male Plug 19-Pin Connectors Jack Repair Kit Replacement Part,"₦ 11,380",,No rating
Oraimo Smart Clipper 2 Professional  Cordless Hair Clipper,"₦ 47,000",,No rating
For Samsung Galaxy A80 Case Transparent Plating Full Body,"₦ 25,070",,No rating
2 In 1 Audio Adapter Charging Earphone Cable For IPhone 11 12 Pro Max Aux Jack Headset Audio Converter 3.5mm Headphone Splitter-two Lightning,"₦ 26,900",,No rating
ENKAY PD60W Type-C Magnetic Fast Charging Cable 1m,"₦ 28,320",,No rating
Da Nang ORIGINAL  45W POWER ADAPTER ,"₦ 53,500",,No rating
Meenova LightningtoMicroUSB USB DAC OTG Cable For IPhoneiPadiPod Chord Mojo Hugo Pha3 Fiio HiFi Oppo HA2 K5 Camera 15cm 1.2mBlack 1.2m 4ft,"₦ 108,467",,No rating
10 Port 3.0 High Speed USB Splitter Expansion For Laptop,"₦ 7,800",,No rating
MIX-428 Mini Mixer Powerful 60Hz Audio Cutting 8 Channels-,"₦ 72,883",,No rating
Noice Reduction J13 IPhone Double Wireless Microphone With Charging Pin Recording Mini Mic For IPhone Live Broadcast Phone Lapel Microphone,"₦ 32,181",,No rating
Incharge 6 X Cabel Adapter Data Transfer Power PD faster Charge for USB to,"₦ 123,396",,No rating
USB DATA SYNC CHARGER CABLE FOR Samsung Yepp Mp3 Player,"₦ 29,695",,No rating
USB to Type-C / USB-C OTG USB Flash Driver (Black),"₦ 5,072",,No rating
U Type Adapter Dual Type C/3.5 MM Headphone Plug Audio Cables Splitter Microphone 2in1 Connector for Xiaomi Huawei MP3/4 Player-Type C White,"₦ 36,368",,No rating
4K x 2K Display Port to HDMI Converter,"₦ 8,369",,No rating
Cute 3d Cartoon Phone Case For Iphone 12 11 Pro Max Soft X,"₦ 58,644",,No rating
UMI Umidigi Bison Cell Phone AC Adaptor  Travel Charger EU USA Plug Adapter 5V 9V 12V TypeC USB CableOnly Usb Cable,"₦ 73,250",,No rating
2 In 1 TypeC To Audio 3.5mm Headphone JackRose Gold,"₦ 3,691",,No rating
USB To TypeC  USBC OTG USB Flash Driver,"₦ 4,277",,No rating
USBC OTG Adapter Cable For Samsung Galaxy A21 A31 A41 A51 A71 A12 A22 A32 A42 A52 A72 A13 A23 A33 A53 A73 5G TypeC OTG CableRose Gold,"₦ 52,358",,No rating
Case For Samsung Galaxy Buds Live / Buds 2 / Buds Pro / Buds 2 Pro,"₦ 5,410",,No rating
XQ-ZH004 USB 3.0 Female To USB-C / Type-C Male OTG Adapter,"₦ 2,350",,No rating
2 In 1 8 Pin Audio Converter,"₦ 3,700",,No rating
Type C Female To USB Male Adapter Connector For Huawei Oneplus Xiaomi Samsung Laptops TypeC Phone Chargers USBC TYPEC CableABC Black,"₦ 193,266",,No rating
USB 2.0 AF To Micro USB 5 Pin Male Adapter Cable With OTG,"₦ 5,535",,No rating
USB 2.0 AF To Micro USB 5 Pin Male Adapter Cable With OTG,"₦ 5,535",,No rating
USB 2.0 AF To Micro USB 5 Pin Male Adapter Cable With OTG,"₦ 5,535",,No rating
DOOGEE V Max Cell Phone Fast Charger 33W EU Power,"₦ 61,340",,No rating
Slide Camera Lens Protection Phone Case For Iphone 11 12 X,"₦ 53,541",,No rating
Computer Android Mobile Phone Dual Use Typec,"₦ 31,140",,No rating
1PC  Sale  High Quality For IPhone 12 11 Pro Max Fast Charger PD Plug Adapter 30 TypeC Cable Adaptersilver,"₦ 92,268",,No rating
SAMSUNG 25W EU US PD Charger Usb Type C Chargeur For Galaxy S22 S23,"₦ 34,619",,No rating
Phone  Mute USB Interface For Games With 1 Head,"₦ 46,543",,No rating
60W PD Fast Charger Cable USB To Type C Micro Magnetic Data Cables For hone Charging Wire For Macbook Laptop For MicroOnly Plug For hone,"₦ 43,036",,No rating
Meenova LightningtoMicroUSB USB DAC OTG Cable For IPhoneiPadiPod Chord Mojo Hugo Pha3 Fiio HiFi Oppo HA2 K5 Camera 15cm 1.2mBlack 15cm,"₦ 151,335",,No rating
D-188 3 In 1 TF & USB To Micro USB & Type-C Card Reader OTG Adapter Connector(Black),"₦ 6,380",,3
"DLP100W Mini Android 4.4 60 Ansi Lumins 1080P Quad-core DLP Pico Projector ,Support WiFi / Bluetooth / HDMI / USB / TF / Miracast / Airplay(Black)","₦ 446,850",,No rating
8Port Gigabit Ethernet 10/100/1000Mbps Switch Lan Hub Adapter For & Modem,"₦ 57,982",,No rating
USB To Type-C / USB-C OTG USB Flash Driver,"₦ 4,290",,No rating
Meenova LightningtoMicroUSB USB DAC OTG Cable For IPhoneiPadiPod Chord Mojo Hugo Pha3 Fiio HiFi Oppo HA2 K5 Camera 15cm 1.2mL To TypeC OTG 1.2m,"₦ 93,101",,No rating
Samsung 25W Charger Galaxy A73 A13 A53 S22 S21 S20 FE 5G,"₦ 84,933",,No rating
Case For Beats Dre Detox Pro Over Studio 2.0 Headphons,"₦ 40,469",,No rating
Case For Beats Dre Detox Pro Over Studio 2.0 Headphons,"₦ 37,378",,No rating
Samsung Liquid Silicone Case Note 20 S20 Ultra Bottom Full,"₦ 40,541",,No rating
itel 20000mAh Dual Output Fast Charging Power Bank,"₦ 18,999",,No rating
Hp Smart AC Adapter - Power Adapter - 65 Watt - Laptop Adapter (H6Y89AA),"₦ 90,999",,No rating
1x USB Charger CABLE for Samsung SCH Series C3010 C3050 C3110 C450 C6112 C6620  I770 Saga I910 Omnia CDMA R200,"₦ 38,955",,No rating
80W OPPO Supervooc Charger EU/US Fast Charging Adapter Usb Type C Cable For,"₦ 48,539",,No rating
80W OPPO Supervooc Charger EU/US Fast Charging Adapter Usb,"₦ 31,900",,No rating
100W USB Type C Magnetic Cable Adapter Cable Converter For Ipad Pro Macbook 2019 2018 Magnet Adapter Cable Connector Bent,"₦ 194,773",,No rating
Suitable For Apple Huawei Type-c Android Micro Adapter To,"₦ 1,300",,No rating
Metal Micro USB To USB C Connector For Xiaomi Redmi Note 8 7 Mix Alpha Mi 9 6 Microusb Otg Micro To Type C Usbc Adapter KeychainBlue,"₦ 63,131",,No rating
Charger Adapter USB3.0 To Type C OTG Connector Type-C to USB Male To Micro USB Adapt Converter for PC Macbook Car USB C ad-Black B,"₦ 38,044",,No rating
Lightning To 1080P HDMI Cable USB SD TF Card Reader Digital AV TV OTG Adapter Hub For hone 13 12pro X XR XS 11Pro Max SE ad-D,"₦ 100,724",,No rating
Magnetic Cable Micro USB Type C Magnetic Charge Charger Cable For IPh,"₦ 28,800",,No rating
Universal Mini USB Bluetooth 2.0 Adapter Dongle For PC Laptop For WIN XP Vista-black,"₦ 8,049",,No rating
UMI Umidigi Bison Cell Phone AC Adaptor  Travel Charger,"₦ 106,619",,No rating
Water Drop Bluetooth AntiLost Device Intelligent TwoWay Search Mobile Phone Key Wallet Alarm AntiLost Device,"₦ 3,707",,No rating
"Universal Mini Foldable Holder Stand with Finger Grip for iPhone 6s and 6s Plus, iPhone 6 and 6 Plus, iPhone 5 and 5S, Samsung Galaxy S6 / S5 / A7 / A5, HTC, Nokia, Sony(Black)","₦ 22,950",,No rating
Meenova LightningtoMicroUSB USB DAC OTG Cable For IPhoneiPadiPod Chord Mojo Hugo Pha3 Fiio HiFi Oppo HA2 K5 Camera 15cm 1.2mBlack 15cm,"₦ 62,986",,No rating
5PCS USB Type C To Micro Charging Converter Adapter Common Connector For Smart Product  For Samsung Galaxy S8 S9 Plus Xiaomi5pcs,"₦ 32,766",,No rating
4K x 2K Display Port to HDMI Converter,"₦ 8,369",,No rating
Cute 3d Cartoon Phone Case For Iphone 12 11 Pro Max Soft X,"₦ 58,644",,No rating
UMI Umidigi Bison Cell Phone AC Adaptor  Travel Charger EU USA Plug Adapter 5V 9V 12V TypeC USB CableOnly Usb Cable,"₦ 73,250",,No rating
2 In 1 TypeC To Audio 3.5mm Headphone JackRose Gold,"₦ 3,691",,No rating
USB To TypeC  USBC OTG USB Flash Driver,"₦ 4,277",,No rating
USBC OTG Adapter Cable For Samsung Galaxy A21 A31 A41 A51 A71 A12 A22 A32 A42 A52 A72 A13 A23 A33 A53 A73 5G TypeC OTG CableRose Gold,"₦ 52,358",,No rating
Case For Samsung Galaxy Buds Live / Buds 2 / Buds Pro / Buds 2 Pro,"₦ 5,410",,No rating
XQ-ZH004 USB 3.0 Female To USB-C / Type-C Male OTG Adapter,"₦ 2,350",,No rating
2 In 1 8 Pin Audio Converter,"₦ 3,700",,No rating
Type C Female To USB Male Adapter Connector For Huawei Oneplus Xiaomi Samsung Laptops TypeC Phone Chargers USBC TYPEC CableABC Black,"₦ 193,266",,No rating
USB 2.0 AF To Micro USB 5 Pin Male Adapter Cable With OTG,"₦ 5,535",,No rating
USB 2.0 AF To Micro USB 5 Pin Male Adapter Cable With OTG,"₦ 5,535",,No rating
USB 2.0 AF To Micro USB 5 Pin Male Adapter Cable With OTG,"₦ 5,535",,No rating
DOOGEE V Max Cell Phone Fast Charger 33W EU Power,"₦ 61,340",,No rating
Slide Camera Lens Protection Phone Case For Iphone 11 12 X,"₦ 53,541",,No rating
Computer Android Mobile Phone Dual Use Typec,"₦ 31,140",,No rating
1PC  Sale  High Quality For IPhone 12 11 Pro Max Fast Charger PD Plug Adapter 30 TypeC Cable Adaptersilver,"₦ 92,268",,No rating
SAMSUNG 25W EU US PD Charger Usb Type C Chargeur For Galaxy S22 S23,"₦ 34,619",,No rating
Phone  Mute USB Interface For Games With 1 Head,"₦ 46,543",,No rating
60W PD Fast Charger Cable USB To Type C Micro Magnetic Data Cables For hone Charging Wire For Macbook Laptop For MicroOnly Plug For hone,"₦ 43,036",,No rating
Meenova LightningtoMicroUSB USB DAC OTG Cable For IPhoneiPadiPod Chord Mojo Hugo Pha3 Fiio HiFi Oppo HA2 K5 Camera 15cm 1.2mBlack 15cm,"₦ 151,335",,No rating
D-188 3 In 1 TF & USB To Micro USB & Type-C Card Reader OTG Adapter Connector(Black),"₦ 6,380",,3
"DLP100W Mini Android 4.4 60 Ansi Lumins 1080P Quad-core DLP Pico Projector ,Support WiFi / Bluetooth / HDMI / USB / TF / Miracast / Airplay(Black)","₦ 446,850",,No rating
8Port Gigabit Ethernet 10/100/1000Mbps Switch Lan Hub Adapter For & Modem,"₦ 57,982",,No rating
USB To Type-C / USB-C OTG USB Flash Driver,"₦ 4,290",,No rating
Meenova LightningtoMicroUSB USB DAC OTG Cable For IPhoneiPadiPod Chord Mojo Hugo Pha3 Fiio HiFi Oppo HA2 K5 Camera 15cm 1.2mL To TypeC OTG 1.2m,"₦ 93,101",,No rating
Samsung 25W Charger Galaxy A73 A13 A53 S22 S21 S20 FE 5G,"₦ 84,933",,No rating
Case For Beats Dre Detox Pro Over Studio 2.0 Headphons,"₦ 40,469",,No rating
Case For Beats Dre Detox Pro Over Studio 2.0 Headphons,"₦ 37,378",,No rating
Samsung Liquid Silicone Case Note 20 S20 Ultra Bottom Full,"₦ 40,541",,No rating
1x USB Charger CABLE for Samsung SCH Series C3010 C3050 C3110 C450 C6112 C6620  I770 Saga I910 Omnia CDMA R200,"₦ 38,955",,No rating
80W OPPO Supervooc Charger EU/US Fast Charging Adapter Usb Type C Cable For,"₦ 48,539",,No rating
80W OPPO Supervooc Charger EU/US Fast Charging Adapter Usb,"₦ 31,900",,No rating
100W USB Type C Magnetic Cable Adapter Cable Converter For Ipad Pro Macbook 2019 2018 Magnet Adapter Cable Connector Bent,"₦ 194,773",,No rating
Suitable For Apple Huawei Type-c Android Micro Adapter To,"₦ 1,300",,No rating
Metal Micro USB To USB C Connector For Xiaomi Redmi Note 8 7 Mix Alpha Mi 9 6 Microusb Otg Micro To Type C Usbc Adapter KeychainBlue,"₦ 63,131",,No rating
Charger Adapter USB3.0 To Type C OTG Connector Type-C to USB Male To Micro USB Adapt Converter for PC Macbook Car USB C ad-Black B,"₦ 38,044",,No rating
Lightning To 1080P HDMI Cable USB SD TF Card Reader Digital AV TV OTG Adapter Hub For hone 13 12pro X XR XS 11Pro Max SE ad-D,"₦ 100,724",,No rating
Magnetic Cable Micro USB Type C Magnetic Charge Charger Cable For IPh,"₦ 28,800",,No rating
Universal Mini USB Bluetooth 2.0 Adapter Dongle For PC Laptop For WIN XP Vista-black,"₦ 8,049",,No rating
UMI Umidigi Bison Cell Phone AC Adaptor  Travel Charger,"₦ 106,619",,No rating
Water Drop Bluetooth AntiLost Device Intelligent TwoWay Search Mobile Phone Key Wallet Alarm AntiLost Device,"₦ 3,707",,No rating
"Universal Mini Foldable Holder Stand with Finger Grip for iPhone 6s and 6s Plus, iPhone 6 and 6 Plus, iPhone 5 and 5S, Samsung Galaxy S6 / S5 / A7 / A5, HTC, Nokia, Sony(Black)","₦ 22,950",,No rating
Meenova LightningtoMicroUSB USB DAC OTG Cable For IPhoneiPadiPod Chord Mojo Hugo Pha3 Fiio HiFi Oppo HA2 K5 Camera 15cm 1.2mBlack 15cm,"₦ 62,986",,No rating
5PCS USB Type C To Micro Charging Converter Adapter Common Connector For Smart Product  For Samsung Galaxy S8 S9 Plus Xiaomi5pcs,"₦ 32,766",,No rating
Apricot Orange Soft Case For Iphone 12 12min 12pro 12promax,"₦ 109,350",,No rating
Typec Adapter Micro Magnetic Adapter For Samsung Huawei Honor Xiaomi Redmi LG MOTO VIVO OPPO SONY Android Magnetic Charger12G B Micro Adapter,"₦ 102,060",,No rating
Multifunctional Smart 4-in-1 Laptop Durable Mobile Phone TF Micro SD with Micro USB Charging Port USB 3.1,"₦ 9,114",,No rating
Multifunctional Smart 4-in-1 Laptop Durable Mobile Phone TF Micro SD with Micro USB Charging Port USB 3.1,"₦ 6,094",,No rating
Lightning To 1080P HDMI Cable USB SD TF Card Reader OTG Digital AV Multiport Adapter Hub For IPhone131211XSXRX87iPad6 IN 1,"₦ 174,029",,No rating
Otg C Cable USB 3.0 Type C USB C 2.0 Female For Samsung S21 S20 Xiaomi Redmi Note 10 9  Aux Nokia Galaxy Etc Adapter Usb Type C-2 Pcs OTG Usb Type-c,"₦ 38,097",,No rating
Phone Tapper Portable For Games Deal With 1 Head,"₦ 16,157",,No rating
8 Pin Female to Micro USB Male Metal Shell Adapter(Black),"₦ 2,601",,No rating
Phone Tapper Mini Mute For Games Deal With 2 Heads,"₦ 13,694",,No rating
8pin Female To 30pin Male Adapter Converter For IPhone4 4S IPad2 3 IPad Touch3 4 High Quality   BlackBlack,"₦ 70,325",,No rating
OTG Type C Cable Phone Adapters USB2.0 To USB TypeC Data Converter With PD Charging Port For GoogleTV Chromecast Samsung AdapterBlack,"₦ 40,225",,No rating
2in1 Card Reader Adapter for hone 13 12 Multifunctional 3.0 OTG Card Reader TF SD Card OTG Camera Po Transfer to Phone-single mouth,"₦ 47,628",,No rating
UMI UMIDIGI A7/A7PRO/A9/A9Pro A11 Cell Phone  Travel,"₦ 27,900",,No rating
Zs-18182 2-in-1 8 Pin Male To 8 Pin Charging + 8 Pin Audio,"₦ 1,770",,No rating
2 PCS SBT-158 USB-C / Type-C Male to USB 3.0 Female Zinc All,"₦ 6,962",,No rating
ESR USB C DAC Adapter 2 In 1 Type C To 3.5 Earphone Adapter Audio Type-c To Earphone 3mm Jack AUX Usb C 3.5 For Samsung Usbc 3 5-TypeC To 3.5mm 1 Pcs,"₦ 48,900",,No rating
Bluetooth USB Audio Adapter Receiving Transmitter 2in1,"₦ 4,103",,No rating
2TB USB Flash Drive 3.0 Metal Usb Drive 64GB Pendrive 512G,"₦ 29,940",,No rating
USB Data Blocker Protect Data Security Anti-Hack Privacy,"₦ 27,140",,No rating
540 Rotate 3A Magnetic Fast Charger USB Type C Data Transfer Cable For Huawei Xiaomi Redmi Samsung USB Magnetic Charging CablePlug For IPhone,"₦ 24,211",,No rating
"Lightning SD Card Reader For IPhone 11 Pro Max,iPad,OTG Adapter,  Camera Dongle 128gb 200gb Camera Video Po File IOS13.1","₦ 36,177",,No rating
8 Pin Earphone Adapter,"₦ 2,040",,No rating
Mute MicroUSB Fan Portable Fan For OTG Function Phone,"₦ 26,552",,No rating
USB Female to USB-C Type C 3.1 OTG Adapter for Macbook Xiaomi Samsung S20 USB 3.0 Type-C Usbc OTG Connector-Sier,"₦ 38,338",,No rating
1pcs Black USB Data Sync Chrger Cable For Samsung YPK3,"₦ 88,420",,No rating
PD 45W  Super Fast Charger For Samsung Galaxy S22 S23 Ultra Note 10,"₦ 49,745",,No rating
PD 45W  Super Fast Charger For Samsung Galaxy S22 S23 Ultra Note 10,"₦ 49,745",,No rating
Fast Charging Charger For Samsung A60 A80 A70 A50 A50s A20 A30s A40 S8 S9 S10 S20 Note 8 9 10 Type C USB Quick Charger CableUS Charger Only,"₦ 52,099",,No rating
2 In 1 8 Pin Male To Dual 8 Pin Female Charging And Listening To Music Audio Earphone Adapter For IPhone 12 (Red),"₦ 4,120",,3
Lightning To HDMI Digital AV Adapter OTG USB 1080P HD Monitor Camera Projector VGA Displayport For IPad/iPhone 13 12 11 X 8 7 6-4 IN 1,"₦ 132,300",,No rating
Samsung 45W Super Fast Charger USB-C For Galaxy S22 S21 S20 Ultra S10 S9 S8 Plus Note20 10+ Quick Adapter TYPE C Cable-Only EU Black,"₦ 51,327",,No rating
8Pin To USB 3.0 OTG Adapter Cable For IPhone 13 12 11 Pro Max Xs XR 7 8 Plus IPad For IOS 13 Above For Mouse Camera Card ReaderGold,"₦ 168,565",,No rating
USB-C / Type-C Male to 3.5mm Female Audio Adapter Cable,"₦ 1,698",,No rating
20W 8 Pin Male to USB-C / Type-C Female Straight Charging Adapter,"₦ 4,733",,No rating
SAMSUNG 25W EU US PD Charger Usb Type C Chargeur For Galaxy S22 S23,"₦ 35,750",,No rating
USB Data Blocker Protect Data Security Anti-Hack Privacy,"₦ 27,140",,No rating
Xiaomi USB 3.1 Flash Drive 2TB High-Speed Pen Drive 1TB,"₦ 30,140",,No rating
2TB USB Flash Drive Type-C Interface Metal Flash Drive 1TB,"₦ 30,140",,No rating
EU/US/UK Xiaomi Fast Charger For Mi Poco M3 Pro 9Lite Cc9,"₦ 31,340",,No rating
High Speed USB 3.0 16TB Pen Drive 8TB Portable SSD Pendrive,"₦ 29,540",,No rating
Portable Dock USB Type C To HDMI Conversion Cable For TV,"₦ 31,940",,No rating
7.1 External USB Type C Sound Card Jack 3.5mm USB Audio,"₦ 33,740",,No rating
