Name,Discount_price,Old_price,Rating_stars
Samsung 32inch Ultra Flat Screen LED TV,"₦ 180,000","₦ 250,000",5
Hisense 50''Smart UHD 4K TV+bluetooth,"₦ 575,900","₦ 689,000",4.7
Hikers 55'' Inch Frameless Android Smart 4K LED TV-Black+WALLMOUNT - One Year,"₦ 458,316","₦ 526,800",No rating
"Sonix 43"" INCHES SMART FULL HD LED TV + WALL HANGER","₦ 223,042","₦ 339,824",No rating
"Syinix 55'' UHD 4K Google TV – HDR, Dolby Audio, AI Technology TV","₦ 539,000","₦ 579,000",No rating
UFC 43'' Inch LED Full HD Smart TV YouTube Netflix + Wall Hanger,"₦ 319,900","₦ 405,000",5
STAR TIMES Complete Set Of StarTimes Television Decoder,"₦ 45,000","₦ 46,500",No rating
itel 32 ANDROID FHD SMART TELEVISION,"₦ 275,000","₦ 335,500",No rating
IR Remote Control For Android TV Box MXQ/M8N Replacement Controller,"₦ 8,500","₦ 12,000",4.5
"LG 50''Inches Smart Ai UHD 4K Satellite TV+Netflix,Youtube","₦ 998,850","₦ 1,540,000",No rating
Sonix 55-Inch 4k UHD Android Smart TV + Hanger + HDMI,"₦ 438,950","₦ 490,000",5
Mxq Pro 16GB/ 256GB MXQ Pro 4K WiFi Android Streaming TV Box,"₦ 80,750","₦ 95,000",No rating
Chromecast TV Streaming Device,"₦ 14,800",No old_price,5
"UFC ''55"" Inch 4K Ultra-HD Smart LED Android TV - Black","₦ 475,990","₦ 990,000",3.9
LG 32-Inch  Smart Satellite TV + Wall Hanger (2yrs Warranty),"₦ 489,888","₦ 540,000",No rating
Hisense 65''Smart UHD 4K TV+DSTV Now APP+12 MONTHS WARRANTY,"₦ 879,000",No old_price,4.8
Energy 43”Energy UHD Smart Android TV@promo Price Free Gift Inside,"₦ 223,990","₦ 300,000",No rating
Hisense 40″ LED FULL High Definition SMART TV  With WiFi,"₦ 337,000","₦ 397,590",4.5
Samsung Premium Q60C 85 Inch Certified  HDR 4K UHD Smart QLED  TV,"₦ 5,000,000","₦ 6,600,000",No rating
Felicity Solar 51.2V 10KWH 200AH Lithium(LiFePO4)Battery,"₦ 2,550,000","₦ 2,950,000",No rating
Samsung 50 Inch CRYSTAL UHD 4K TV 2023 MODEL,"₦ 650,000",No old_price,5
Hisense 65''Smart UHD 4K TV+DSTV Now APP+12 MONTHS WARRANTY,"₦ 879,000",No old_price,4.8
Energy 43”Energy UHD Smart Android TV@promo Price Free Gift Inside,"₦ 223,990","₦ 300,000",No rating
Hisense 40″ LED FULL High Definition SMART TV  With WiFi,"₦ 337,000","₦ 397,590",4.5
Samsung Premium Q60C 85 Inch Certified  HDR 4K UHD Smart QLED  TV,"₦ 5,000,000","₦ 6,600,000",No rating
Felicity Solar 51.2V 10KWH 200AH Lithium(LiFePO4)Battery,"₦ 2,550,000","₦ 2,950,000",No rating
Samsung 50 Inch CRYSTAL UHD 4K TV 2023 MODEL,"₦ 650,000",No old_price,5
Vision 43 Inch Full HD Television With Free Wall Hanger,"₦ 209,990","₦ 320,000",No rating
"Hisense 43"" SMART & HD TV + Free Wall Bracket","₦ 369,000","₦ 446,250",4.1
Tornado FHD LED TV 43 Inch Built-in Receiver + 2 Years Warranty,"₦ 229,999","₦ 312,900",No rating
"H96 Max-3318 4K Ultra HD Android TV Box With Remote Controller, Android 9.0, RK3318 Quad-Core 64bit Cortex-A53, WiFi 2.4G/5G, Bluetooth 4.0, EMMC 16G FLASH, 2GB SDRAM","₦ 55,851","₦ 79,776",No rating
Hisense 40 Inch Smart Led TV Full HD 2022 Model,"₦ 354,500","₦ 365,000",No rating
"Hisense 55-Inch Smart UHD 4K TV , With FREE Wall Bracket With One Year Warranty","₦ 607,000","₦ 699,000",4
Sonix 32inch Super Android Smart TV + Free Gift,"₦ 169,850","₦ 180,000",3.2
HD 1080p HDMI Media Streamer TV Player Dongle Wifi For Netflix HBO GO,"₦ 9,181","₦ 11,935",2
MeWe 43″ ANDROID FHD Screen Smart TV Double Glass,"₦ 450,000",No old_price,5
Royal 65 Inches 4k UHD Smart TV RTV65GT8W,"₦ 959,610","₦ 1,048,200",No rating
Hisense 43''Inches Smart TV+ Wall Bracket- 1year Warranty,"₦ 377,990","₦ 478,000",No rating
"Samsung 50"" Crystal UHD 4K Smart TV","₦ 625,900","₦ 690,000",4
TCL 43 Inch Android Full HD Smart  LED TV,"₦ 369,000","₦ 430,050",3.8
"Hisense 55""inches UHD Bluetooth Smart 4K TV +Wall Bracket & Warranty","₦ 687,000","₦ 780,000",No rating
"Hisense 65 INCHES UHD 4K HDR SMART, YOUTUBE, BLUETOOTH, NETFLIX TV","₦ 959,900","₦ 1,435,500",No rating
LG DVD Player DV 2608 USB Black,"₦ 22,000","₦ 25,000",No rating
"Hisense 32 INCH UHD SMART ,YOUTUBE, NETFLIX TELEVISION","₦ 299,500",No old_price,No rating
"Hisense 55''Smart UHD 4K  Framless TV+Netflix,Youtube&bluetooth","₦ 680,000","₦ 797,700",4.3
Samsung 32” Inch Full HD LED Television.,"₦ 179,999","₦ 250,000",4.2
"Hisense 85"" 4K QLED Smart LED TV + Free Wall Bracket","₦ 2,350,900","₦ 2,900,000",No rating
Android TV Box Tv98 Pro 8+128GB Bluetooth Dual Frequency Voice Control Ultra HD 300 + Free Channel wifi Connection,"₦ 76,636","₦ 107,226",No rating
"Samsung Premium 65""  QN90C  NEO QLED HDR 4K Ultra HD Smart TV","₦ 3,600,000","₦ 4,500,000",No rating
 Android 11 Portable Projetor 4K,"₦ 150,000","₦ 180,000",No rating
"LG 65"" Inches NANO CELL Quantum 4K,SMART,4 HDMI,2 USB,AV","₦ 3,459,800","₦ 4,300,000",No rating
Samsung 32inch Ultra Flat LED - TV,"₦ 200,000","₦ 330,000",4
Vision 65”4K Smart FULL UHD Vision Tv @promo Price Free Gift Inside,"₦ 789,990","₦ 1,640,000",No rating
Hisense 7.2kg Washing Machine (WSQB753) Wash & Spinning,"₦ 223,080",No old_price,4.4
9Fox 43 Inch Super HD SMART TV + Wall Hanger (1 Year Warranty),"₦ 223,950","₦ 320,000",No rating
"LG 50""inches UHD,AI Think 4K Smart, Satellite, AV,3HDMI,USB,DTV","₦ 898,550","₦ 980,000",No rating
"Hisense 50"" Inches Smart UHD 4K TV + Wall Bracket","₦ 619,000","₦ 699,500",4.7
Mxq Pro 4K 16GB RAM 256GB ROM WiFi Android Streaming TV Box,"₦ 80,750","₦ 95,000",No rating
LG 65 Inch UHD 4K Display HDR Smart LED ThinQ AI TV,"₦ 1,492,999","₦ 1,770,000",No rating
UFC 55 Inch Smart 4K Ultra-HD LED Android TV + FREE WALL HANGER,"₦ 475,990","₦ 940,000",3
Android tv projector with screen cast,"₦ 171,000","₦ 200,000",No rating
"Amani 20"" INCHES Amani Series FULL HD LED TV PROMO PRICE","₦ 98,990","₦ 165,000",No rating
"Hisense 50"" Inches Smart UHD 4K TV + Wall Bracket","₦ 619,000","₦ 699,500",4.7
Mxq Pro 4K 16GB RAM 256GB ROM WiFi Android Streaming TV Box,"₦ 80,750","₦ 95,000",No rating
LG 65 Inch UHD 4K Display HDR Smart LED ThinQ AI TV,"₦ 1,492,999","₦ 1,770,000",No rating
"Amani 20""INCHES FULL HD LED TV NEW 2021 1Year Warranty","₦ 87,990","₦ 176,000",3.8
UFC 55 Inch Smart 4K Ultra-HD LED Android TV + FREE WALL HANGER,"₦ 475,990","₦ 940,000",3
Android tv projector with screen cast,"₦ 171,000","₦ 200,000",No rating
"Hisense 65""inches UHD 4K Smart TV","₦ 995,000","₦ 1,370,000",No rating
XIAOMI Mi Box S 4K (2nd Gen),"₦ 105,000",No old_price,No rating
TCL 55 Inch Ultra HD Android Smart QLED Google TV  55C655,"₦ 1,000,000","₦ 2,900,000",4
"Royal 65"" Google TV - 4K UHD Smart  RTV65GT8W","₦ 914,100","₦ 998,600",No rating
"Sony Bravia 55"" 4K Ultra HD Smart TV (Android","₦ 997,000","₦ 1,090,000",No rating
Sony 32 Inch Television + Wall Bracket,"₦ 150,890",No old_price,4
Samsung 50 Inch 4K 2020 Crystal UHD Ultra Slim Smart HDR+ LED TV,"₦ 750,000","₦ 2,350,000",5
4k Amazon fire stick Fire TV firestick,"₦ 95,000","₦ 120,000",No rating
"Bruhm 55"" Inches UHD 4k Smart TV (BTF-55SV) + Free Wall Bracket","₦ 534,000","₦ 690,000",No rating
05m1m2m3m 35mm Headset Extension Cable Male To Female Audio,"₦ 1,135 - ₦ 3,451","₦ 1,703 - ₦ 4,141",5
Samsung 32inch Flat High Definition LED TV,"₦ 200,000","₦ 340,000",No rating
VIEWSAT 2050 ACTION HD DECODER.,"₦ 40,000","₦ 41,000",No rating
10 Pieces Impulse Sealer Replacement Parts Impulse Sealer Heating Elements Service Spare Repair Parts Kit for FS-200,"₦ 6,042","₦ 12,083",No rating
Sony Bravia 55 Inches  DISPLAY Uhd 4K Android HDR LED Smart TV,"₦ 999,900","₦ 1,200,000",No rating
TCL 55 Inch 4k UHD HRD Android Smart  GoogleTV,"₦ 700,000","₦ 955,000",4
Hd Box Two Set Of Free To Air Satellite Decoder Kit,"₦ 50,000","₦ 51,000",No rating
TCL 65 INCHES GOOGLE ANDROID 4K HDR SMART QLED TELEVISION,"₦ 1,150,000","₦ 1,599,000",No rating
"Syinix 50'' UHD 4K Google TV – HDR, AI Technology TV/Free Bracket","₦ 539,000","₦ 579,000",No rating
Free To Air Digital Satellite Channels Tiger Decoder,"₦ 30,000","₦ 30,500",No rating
Hd Box H265 +2set Of Free To Air Satellite Kits,"₦ 50,000","₦ 51,000",No rating
"Hisense 43""inches Smart LED TV + Netflix+ YouTube 2023","₦ 398,000","₦ 500,000",No rating
TCL 65inch QLED Smart Android 4K Google TV,"₦ 1,200,000","₦ 3,600,000",No rating
Chromecast TV Streaming Device,"₦ 14,800",No old_price,1
Samsung 50 Inch  Crystal UHD 4K Smart TV-,"₦ 620,000","₦ 800,000",5
UFC 43 Inch Full HD Bluetooth Smart Television 2020,"₦ 319,290",No old_price,4.2
UFC 43inchs UFC Smart LED HD Tv Black New 2022,"₦ 319,290",No old_price,3.7
GOTV Decoder With Complete Accessories No Subscription,"₦ 36,200","₦ 36,300",No rating
TCL 55 Inch Smart Android UHD 4k HDR Google TV 55P635 (BLACK),"₦ 700,000","₦ 955,000",5
Amani 55” Amani 4K UHD Android Smart TV Netflix YouTube+free Gift Inside,"₦ 423,990","₦ 1,240,000",No rating
72 X 72 Motorized/ Electric Projector Screen,"₦ 115,000",No old_price,5
"H96 Max 8K Ultra HD Smart TV Box Android 13.0 Media Player With Remote Control, 4GB+64GB(EU Plug)","₦ 64,380","₦ 91,999",No rating
Android Box  Mini  TV Media .4G/5G Wifi,"₦ 20,845","₦ 31,268",5
LG XBOOM AUDIO RNC9 (BABA),"₦ 521,400",No old_price,5
LG XBOOM AUDIO RNC9 (BABA),"₦ 521,400",No old_price,5
Expansions 43 INCH TV WITH HD DISPLAY 1YEAR WARRANTEE + FREE WALL HANGER,"₦ 393,650","₦ 400,000",4
Samsung 55” Flat Smart 4K UHD TV + Netflix & Youtube APP,"₦ 776,000","₦ 996,376",5
Samsung 55 Inch 4K Ultra HDR+ Class Smart UHD LED TV- Black,"₦ 1,100,000","₦ 1,500,000",No rating
"Hisense 75''Smart UHD 4K FRAMELESS TV+Netflix,Youtube&DSTV Now APP-","₦ 1,359,000","₦ 1,960,000",5
TCL 65 INCHES QLED HDR  SMART TELEVISION,"₦ 1,085,000","₦ 1,539,750",5
V9 TV Signal Finder Tester LCD Digital Satellite Receiver Finder Meter 3.5 Inch Blueberry,"₦ 105,200",No old_price,No rating
"Royal 50"" Google TV - 4K UHD Smart  RTV50GT8W","₦ 572,450","₦ 622,800",No rating
"Hisense 58 INCHES UHD HDR SMART YOUTUBE, NETFLIX  TELEVISION","₦ 691,500","₦ 894,500",No rating
STAR TIMES Complete Set Of StarTimes Television Decoder,"₦ 45,000","₦ 46,500",5
"TCL 55"" Ultra HD Android Smart QLED Google TV 55C645","₦ 799,000","₦ 850,000",No rating
Energy 50” 4K Smart TV NEW Model Energy Android UHF,"₦ 351,490","₦ 656,901",No rating
Samsung 32Inch Flat LED / TV,"₦ 200,000","₦ 370,000",5
72 X 72 Manual Projector Screen,"₦ 95,000",No old_price,4.6
"Sonix 50""INCHES SMART 4K TV + Wall Bracket PROMO PRICE","₦ 477,710","₦ 595,000",4.5
VIEWSAT 2050 ACTION HD DECODER.,"₦ 40,000","₦ 40,100",No rating
"Hisense 75"" Inches QLED 4K UHD Smart Netflix, Youtube TV","₦ 1,749,000","₦ 1,950,000",No rating
Expansions 43 INCH TV WITH HD DISPLAY 1YEAR WARRANTEE + FREE TV GUARD + WALL HANGER,"₦ 384,450","₦ 590,000",No rating
Blue Idea Electronic Pulse Massager,"₦ 25,990",No old_price,No rating
"LG 55""inches UHD,AI Think 4K Smart, Satellite, AV,3HDMI,USB,DTV","₦ 998,900","₦ 1,210,000",No rating
"LG 75 Inches UHD, AI Think 4K Smart, Satellite,AV,3HDMI,USB,DTV","₦ 2,389,999","₦ 3,500,000",No rating
"Hisense 75"" Inches QLED 4K UHD Smart Netflix, Youtube Television","₦ 1,698,000","₦ 1,950,000",No rating
"Rock 43"" 4k SMART ANDROID UHD LED TV + FREE WALL BRACKET","₦ 228,950","₦ 285,599",No rating
"MeWe 32 INCH,LED,DOUBLE GLASS,HI-FI,HD SCREEN TV.","₦ 210,000",No old_price,4
Hisense 43''HD LED TV+Free Wall Bracket &12 Months Warranty,"₦ 295,000","₦ 498,900",3
Hp Notebook 11 Pro G5 TOUCH-256GB SSD 4GB RAM- Intel Celeron,"₦ 220,000","₦ 687,000",3
DVD Player For TV UHD 1080P Region-Free Compact USB Input For Study,"₦ 80,663","₦ 133,333",No rating
Samsung 65 Inches   4K Smart QLED TV,"₦ 1,560,000","₦ 1,800,000",No rating
Century 50 Inches Smart 4K UHD TV (CTV-50) + 1 YEAR WARRANTY,"₦ 427,000","₦ 550,000",5
Samsung 43 Inch Smart Full HD TV,"₦ 466,000","₦ 640,000",No rating
Samsung 43 Inch UHD Ultra Slim Smart 4K - LED TV,"₦ 650,000","₦ 1,190,000",No rating
"Hisense 55""inches UHD Smart 4K Netflix TV, 1 Years Warranty","₦ 679,800","₦ 780,000",No rating
"LG 50""inches UHD,AI Think 4K Smart, Satellite, AV,3HDMI,USB,DTV","₦ 898,450","₦ 960,000",No rating
TX3 MINI Android TV Box 1GB/8GB WiFi 4K Smart TV Box,"₦ 40,000",No old_price,No rating
Samsung 55 Inch UHD 4K Smart LED Tv- Black,"₦ 737,000","₦ 750,000",4.7
XIAOMI Mi LED Smart TV 4A 80 Cm (32 Inches),"₦ 230,000",No old_price,No rating
"Hisense 40"" Led TV","₦ 360,000",No old_price,No rating
Samsung 50 Inch Certified 4K Crystal UHD Smart LED TV,"₦ 619,000","₦ 690,000",3.5
2Pcs Audio 35mm Stereo Jack Coupler Joiner Female Adapter,"₦ 4,999","₦ 5,999",4
"Samsung 55"" Class HDR 4K UHD Smart QLED TV","₦ 1,349,000","₦ 1,780,000",No rating
"Samsung 75"" Class HDR 4K UHD Smart QLED TV 75Q60D (2024 )","₦ 2,600,000","₦ 3,900,000",No rating
TCL 55'' INCHES HDR QLED SMART TELEVISION,"₦ 949,000","₦ 999,500",4.5
UFC 50 INCHES SMART 4K TV PROMO PRICE + FREE WALL HANGER.,"₦ 405,990","₦ 420,000",3.2
"TCL 65"" Ultra HD HDR (4K)  QLED Smart Google TV -65C655","₦ 1,200,000","₦ 2,000,000",No rating
Skyworth 43inch Android /Smart Led TV 43STD6500,"₦ 335,000","₦ 350,000",No rating
LG 43 Inch Satellite Television + Wall Hanger- 43LM6370,"₦ 639,499","₦ 750,000",No rating
Roku Streaming Stick+ - HD/4K/HDR Streaming Media Player,"₦ 97,000",No old_price,No rating
Latest Powerful DVD Player ..Very Strong..,"₦ 22,500","₦ 29,500",No rating
Syinix 32'' Frameless A+ Panel 2k Version TV 32E61A,"₦ 159,000","₦ 189,000",No rating
Samsung 43 Inch Crystal  Ultra HD HDR 4K  Smart LED TV - CU8000,"₦ 650,000","₦ 800,000",No rating
Startimes Replaceable Remote Control,"₦ 7,000","₦ 7,200",No rating
"Samsung Premium 65"" HDR 4K UHD Smart QLED 2024 TV  65Q60D","₦ 1,700,000","₦ 5,000,000",4
"LG 70""Inches UHD, AI Think 4K Smart, Satellite,AV,3HDMI,USB,DTV","₦ 1,897,999","₦ 2,500,000",No rating
"Samsung 55” Smart UHD 4K TV+YouTube,Netflix Apple Airplay","₦ 749,000","₦ 840,000",5
ChromeCast Tv Wireless Display Dongle,"₦ 14,800",No old_price,No rating
32 - 65inches Tv Trolley Hanger - Movable,"₦ 123,000","₦ 190,000",No rating
"MK 19"" Inch Full HD LED TV With Free Wall Hanger","₦ 92,500","₦ 125,000",No rating
Samsung 32 Inch Class HDR HD Smart LED TV,"₦ 300,000","₦ 500,000",No rating
Google ONN Tv Box 4k,"₦ 75,000",No old_price,No rating
itel 55 INCH  SMART  UHD TV- 4K + FREE WALL BRACKET,"₦ 629,000","₦ 697,500",4.3
"LG 86'' UHD 4K Smart TV W/ AI ThinQ+Netflix,Youtube","₦ 3,390,000","₦ 5,000,000",No rating
Samsung 32 Inch HD Slim Flat Smart TV,"₦ 300,000","₦ 530,000",No rating
"LG 65'' Inches UHD AI Thinq,4K,Smart, Satellite, Magic Remote,","₦ 1,489,900","₦ 1,820,000",No rating
"LG 75''OLED TV Inch CX Series, 4K Cinema Screen HDR AI ThinQ","₦ 5,980,000","₦ 8,700,000",No rating
"LG 55"" NANO, Smart,Satellite,Pure Colors,AIWeb OS,Apple AirPlay","₦ 1,399,000","₦ 1,600,000",No rating
"LG 75"" NANO,Smart,Cinema 3HDMI,2USB,Satellite,Pure Colors 4K,AI","₦ 2,726,000","₦ 3,900,000",No rating
Royal 55 Inches 4k UHD Smart TV RTV55GT8W,"₦ 666,500","₦ 731,000",No rating
TCL 40in. Class S Class 1080p FHD HDR LED Smart TV,"₦ 320,000",No old_price,No rating
Sharp 32-Inch SHarp TV  - Black,"₦ 198,000",No old_price,No rating
Century 32 Inch Full HD LED TV,"₦ 126,000",No old_price,No rating
LG Latest Powerful DVD Player ..Very Strong..,"₦ 22,999","₦ 29,000",5
TCL 43 UHD ANDROID SMART TELEVISION,"₦ 376,500","₦ 530,500",No rating
Samsung 43 Inch Full High Definition LED Smart  TV Series 5300,"₦ 550,000","₦ 800,000",No rating
"LG 55"" Inches QUANTUM DOT + NANO CELL 4K,SMART,4 HDMI,2 USB,AV","₦ 2,999,800","₦ 3,650,000",No rating
Ultra Tv98 5G ATV PLUS NEW ANDROID TV 14.0 8k Ultra Hd Set-top Box,"₦ 65,000","₦ 80,000",No rating
Samsung 43 Inch Ultra Slim 2020 Crystal UHD HDR+ 4K Smart TV,"₦ 650,000","₦ 1,190,000",No rating
Samsung 49 Inch Full HD LED TV- Black,"₦ 900,000","₦ 1,900,000",No rating
"LG 55'' 4K UHD Smart TV+Netflix,YouTube APP","₦ 740,000","₦ 994,000",4.4
F&D T60X  Floorstanding Tower Speaker - Black,"₦ 390,000",No old_price,4.9
Havit Multimedia Bluetooth Woofer Speaker - Black (HV-SF3088BT),"₦ 82,000",No old_price,No rating
Free To Air Digital Satellite Channels Tiger Decoder,"₦ 35,000","₦ 60,000",No rating
"Polystar 32"" Inch Smart HD Ready Curved TV +  Free TV Guard","₦ 220,000",No old_price,No rating
"Hisense 50”Smart UHD 4K TV+Bluetooth,Netflix,YouTube & Prime Video-","₦ 588,500","₦ 899,000",No rating
Samsung 50 Inch  Pur Colour 4K Crystal UHD  HDR+  Smart  LED TV,"₦ 750,000","₦ 2,900,000",No rating
UFC 43inchs LED Smart UHD Tv Frameless,"₦ 289,590","₦ 290,000",4
STAR TIMES Complete Set Of Startime Television Decoder+ Subscription,"₦ 45,000","₦ 46,600",No rating
TCL 85 Inch QLED 4K HDR 10+ Quantum Dot Smart Google TV-85C655,"₦ 3,200,000","₦ 4,000,000",No rating
Maxi 32 Inches HD LED TV,"₦ 158,000","₦ 177,000",4
"Hisense 55""inches UHD Bluetooth 4K TV +Wall Bracket,Warranty","₦ 694,000","₦ 780,000",No rating
"96"" X 96"" Motorised Screen","₦ 200,000",No old_price,4.5
LG 70'' SMART UHD 4K SATELLITE TV + MAGIC REMOTE,"₦ 1,643,000","₦ 1,900,000",No rating
Roku Streaming Stick 4K,"₦ 98,000",No old_price,No rating
"Hisense 55 INCHES 4K UHD SMART YOUTUBE, NETFLIX TELEVISION","₦ 685,000","₦ 787,000",No rating
Chromecast TV Streaming Device,"₦ 14,800",No old_price,No rating
TCL 50 Inches Smart 4K UHD TV - Black + 1 Year Warranty,"₦ 469,000","₦ 525,000",No rating
Samsung 55 Inch  Certified 4K Crystal UHD  Smart LED TV,"₦ 739,000","₦ 745,000",4.7
"LG 86"" Super UHD 4K Smart Satellite AI TV + Magic Remote With 2 Years Warranty - 86UM7580","₦ 2,690,000","₦ 4,900,000",5
LG 4.1 SOUND BAR 5 SNH,"₦ 394,680",No old_price,5
"Energy 55""INCHES FULL HD SMART TV Energy","₦ 454,990","₦ 550,000",No rating
TCL 65 Inch QLED Smart Android 4K Google TV,"₦ 1,200,000","₦ 3,600,000",No rating
Protective Cover For  TV Remote Control - Green Green,₦ 281,"₦ 1,404",No rating
"UFC 43 Inches Smart FRAMELESS TV+Netflix,Youtube +WALL HANGER","₦ 339,290",No old_price,3
TX3 MINI Android TV Box 1GB/8GB WiFi 4K Smart TV Box,"₦ 70,000","₦ 80,000",No rating
TCL 85 Inch Ultra HD 4K HDR QLED Smart Google TV-85C655,"₦ 3,200,000","₦ 6,000,000",No rating
Samsung Premium 55Inch Crystal UHD 4K HDR  2024  Smart  TV-55DU7000,"₦ 850,000","₦ 2,600,000",No rating
"Century Ctv 55"" Smart (vidaa) 4k Uhd","₦ 485,000",No old_price,No rating
Samsung 43 Inch Flat 2020 Crystal UHD HDR+ 4K Smart TV,"₦ 650,000","₦ 1,190,000",No rating
Samsung 40Inch Full High Definition LED TV Series 5,"₦ 450,000","₦ 660,000",No rating
Amani 19 Inch  LED Flat Screen Television,"₦ 90,940","₦ 154,000",3.3
"Polystar 55"" Inch 4K UHD Android Smart TV NETFLIX","₦ 535,000","₦ 650,000",No rating
Maxi 60*90 Gas Cooker 6090 (5 Gas Burner) INOX,"₦ 544,500",No old_price,2
Skyworth 55inch Google /Smart Led TV 55SUE9350,"₦ 627,000","₦ 690,000",5
"LG 43""inches UHD, AI, 4K Smart, Satellite, Netflix,AV,3HDMI,DTV","₦ 794,900","₦ 940,000",No rating
"Hisense 65''Inches Smart UHD 4K TV Netflix,","₦ 1,228,500","₦ 1,300,000",4
VIEWSAT 2050 ACTION HD DECODER.,"₦ 40,000","₦ 41,000",No rating
Satlink  Meter Finder With Compass WS-6933,"₦ 70,900","₦ 80,000",No rating
LG 43 Inch Satellite Television + Wall Hanger- 43LM6370,"₦ 699,499","₦ 750,000",No rating
Maxi 32 LED FHD TV  + 12 Months Warranty,"₦ 149,800","₦ 169,000",5
"Bruhm 65 SMART TV ANDROID, WIFI,DIGITAL.NETFLIX & YOUTUBE","₦ 1,294,800","₦ 1,979,000",No rating
Zealot S67 Waterproof Bluetooth Super Bass Speaker,"₦ 103,549","₦ 130,000",No rating
TCL 50 Inches Smart 4K UHD TV - Black + 1 Year Warranty,"₦ 469,000","₦ 525,000",No rating
Samsung 55 Inch  Certified 4K Crystal UHD  Smart LED TV,"₦ 739,000","₦ 745,000",4.7
"LG 86"" Super UHD 4K Smart Satellite AI TV + Magic Remote With 2 Years Warranty - 86UM7580","₦ 2,690,000","₦ 4,900,000",5
LG 4.1 SOUND BAR 5 SNH,"₦ 394,680",No old_price,5
"Energy 55""INCHES FULL HD SMART TV Energy","₦ 454,990","₦ 550,000",No rating
TCL 65 Inch QLED Smart Android 4K Google TV,"₦ 1,200,000","₦ 3,600,000",No rating
Protective Cover For  TV Remote Control - Green Green,₦ 281,"₦ 1,404",No rating
"UFC 43 Inches Smart FRAMELESS TV+Netflix,Youtube +WALL HANGER","₦ 339,290",No old_price,3
TX3 MINI Android TV Box 1GB/8GB WiFi 4K Smart TV Box,"₦ 70,000","₦ 80,000",No rating
TCL 85 Inch Ultra HD 4K HDR QLED Smart Google TV-85C655,"₦ 3,200,000","₦ 6,000,000",No rating
Samsung Premium 55Inch Crystal UHD 4K HDR  2024  Smart  TV-55DU7000,"₦ 850,000","₦ 2,600,000",No rating
"Century Ctv 55"" Smart (vidaa) 4k Uhd","₦ 485,000",No old_price,No rating
Samsung 43 Inch Flat 2020 Crystal UHD HDR+ 4K Smart TV,"₦ 650,000","₦ 1,190,000",No rating
Samsung 40Inch Full High Definition LED TV Series 5,"₦ 450,000","₦ 660,000",No rating
Amani 19 Inch  LED Flat Screen Television,"₦ 90,940","₦ 154,000",3.3
"Polystar 55"" Inch 4K UHD Android Smart TV NETFLIX","₦ 535,000","₦ 650,000",No rating
Maxi 60*90 Gas Cooker 6090 (5 Gas Burner) INOX,"₦ 544,500",No old_price,2
Skyworth 55inch Google /Smart Led TV 55SUE9350,"₦ 627,000","₦ 690,000",5
"LG 43""inches UHD, AI, 4K Smart, Satellite, Netflix,AV,3HDMI,DTV","₦ 794,900","₦ 940,000",No rating
