Name,Discount_price,Actual_price,Rating_stars
"Hp CHROMEBOOK 11, 4GB RAM. 32GB SSD + Keyboard Lite","₦ 200,000",No old_price,No rating
Lenovo ThinkPad 11e X360 Celeron 4GB RAM 256GB SSD  Win 10 Pro + Bag,"₦ 300,000",No old_price,No rating
Hp VICTUS GAMING 16 12TH GEN INTEL CORE I7 8GB RAM 1TB SSD GTX 1650 (4GB) WINS 11,"₦ 2,093,000",No old_price,No rating
"DELL LATITUDE 7430 12TH GEN INTEL CORE I7 TOUCHSCREEN 16GB RAM 512GB SSD BACKLIT KEYBOARD 14""FHD WINS 11","₦ 1,300,000","₦ 1,400,000",No rating
"Lenovo IDEAPAD 15 INTEL CORE I3 12GB RAM 256GB SSD 15.6""FHD WINDOWS 11","₦ 590,950",No old_price,No rating
"Hp PAVILION 15 12TH GEN, INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11","₦ 1,150,000","₦ 1,290,000",No rating
Asus E510MA-BR583W Intel Celeron 4GB 256GB SSD 15.6-inch Win 11,"₦ 309,990","₦ 349,990",No rating
"Hp 15 Intel Celeron,QUAD CORE,15.6-Inch (4GB RAM,500GB HDD+32GB Flash Drive,Mouse,Fashion Sport Watch,USB Light)  Windows 10,Black Colour","₦ 875,000",No old_price,No rating
Lenovo Ideapad 15 - AMD QUAD CORE 1TB HDD 4GB RAM Win 10+32GB Flash,"₦ 898,000",No old_price,No rating
"Hp Pavilion 15 12th Gen Intel Core I5 15.6"" 8GB RAM/512GB SSD Win 11","₦ 1,140,000","₦ 1,190,000",No rating
Hp EliteBook 840 G6 TOUCHSCREEN Intel Core I5-16GB RAM-512GB SSD-Backlit Keyboard 11 Pro+BAG,"₦ 535,000","₦ 650,000",No rating
DELL Latitude X360 Intel Pentium 128GB-SSD 4GB-RAM Wins 10 Flash,"₦ 215,000","₦ 310,000",No rating
"DELL Vostro 14"" Intel Core I3 10th Gen 16GB RAM 1TB HDD  Windows 10 Pro","₦ 2,350,000","₦ 2,360,000",No rating
Flexible USB Led Lights For Laptop And Desktop- Night View,"₦ 1,000",No old_price,No rating
Hp EliteBook 840 G6 Intel Core I5- 12GB RAM/512GB SSD/Backlit Keyboard/FP Reader Win 11 Pro Laptop+BAG,"₦ 500,000","₦ 930,000",No rating
Hp Stream 11 Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO + Mouse & USB Light For Keyboard,"₦ 180,000","₦ 367,000",1
"Lenovo V15-ijl Intel Celeron N4500 Laptop /4gb Ram / 256gb Ssd /  Freedos / 15.6"" Fhd","₦ 360,000",No old_price,No rating
"Hp 15 INTEL CORE I5, 8GB RAM, 256GB SSD, INTEL IRIS Xe, 11TH GEN, WINS 11 + Mouse","₦ 790,000","₦ 855,000",No rating
Hp EliteBook 840 G6 TOUCHSCREEN Intel Core I5/16GB RAM/512GB SSD WINDOW 11PRO +BAG,"₦ 540,000","₦ 980,000",No rating
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 220,000",No old_price,No rating
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10,"₦ 180,999",No old_price,No rating
Hp Stream 11 Intel Celeron Touch 4GB RAM-128GB WIN 10+BAG,"₦ 184,999",No old_price,No rating
DELL Vostro 15-inch Laptop- Intel Core I3- 8GB RAM 11th GEN 1TB HDD - Windows 11+USB Light For Keyboard,"₦ 650,000",No old_price,No rating
Hp ProBook 11 X360- Tc - Intel P 256GB SSD 4GB RAM TOUCH W10 P,"₦ 239,999",No old_price,No rating
Hp ELITEBOOK 830 G9 2022 INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD FP READER WINS 11,"₦ 1,350,000","₦ 1,500,000",No rating
"Hp Notebook - 15-bs051od - Intel® Core™ I3-7100U (2.4 GHz, 3 MB Cache, 2 Cores),32GB Flash,Mouse, 15.6"" Diagonal , Intel® HD Graphics 620, 4GB SDRAM, 1TB 5400  Windows 10","₦ 897,700",No old_price,No rating
Hp PROBOOK X360 11 INTEL PENTIUM 128GB SSD 4GB RAM TC W 11 P,"₦ 214,999",No old_price,No rating
"Hp Notebook X2 - 10   ( 1.92 GHz, 2 MB Cache, 4 Cores),32GB Flash,USB Light, 10.1 Diagonal Anti-glare WLED-backlit Display, 2 GB RAM-1600 SDRAM , 32 GB HDD Intel 802.11ac (1x1) And Bluetooth® 4.0, Windows 10","₦ 935,000",No old_price,No rating
"Hisense 300W 2.1Ch Bluetooth Audio SoundBar, AUD2107","₦ 310,000",No old_price,No rating
"Hp Notebook-15""Intel Core I5 -10210U Touchscreen -10th Gen - 16GB RAM - 1TB HDD - Win10","₦ 2,350,000","₦ 2,360,000",No rating
Lenovo Ideapad Intel Celeron 256 SSD 4GB RAM Win 10 PRO + 32GB Flash& Led Lamp,"₦ 380,000","₦ 439,346",No rating
"Hp ProBook 440G10 INTEL CORE I7,12TH GEN ,512SSD,16GB RAM,14.1"" Win11 Pro","₦ 1,352,000","₦ 1,450,000",No rating
Asus Vivobook X515JA Intel Core I5 4GB/512 SSD Win 11 - Silver + Free 32GB Flash Drive,"₦ 699,000",No old_price,No rating
Hp 240 G9 Intel Core I3-1215U 8GB DDR4 256GB 14.0 FHD Windows 11 Dark Ash Silver,"₦ 585,000","₦ 659,990",No rating
"Hp 15 VICTUS GAMING, 12TH GEN INTEL CORE I5, 8GB RAM, 512GB SSD,4GB NVIDIA RTX 2050 WINS 11","₦ 1,405,500","₦ 1,659,000",No rating
Hp EliteBook 840 G8 11th Gen 16GB RAM/256GB SSD Intel Core I5 Backlit Keyboard/FP Reader Wins 11 Pro,"₦ 950,500","₦ 998,000",No rating
"Hp 15 Intel Pentium Quad Core (500GB HDD,4GB RAM +32GB Flash+ USB Light For Keyboard Windows 10 Laptop- Black","₦ 875,000",No old_price,No rating
"Hp 15 13TH GEN INTEL CORE I3 8GB RAM 512GB SSD BACKLIT KEYBOARD 15.6""FHD WINS 11 +FLASH DRIVE","₦ 610,000","₦ 640,500",No rating
Hp ProBook 450 G10 Intel Core I5 13th Gen 8GB/512 GB SSD Win 11,"₦ 978,800",No old_price,No rating
DELL Vostro 15-inch Laptop- Intel Core I3- 12GB RAM 11th GEN 512 SSD - Windows 11+USB Light For Keyboard,"₦ 650,000","₦ 940,000",No rating
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,"₦ 250,000",No old_price,No rating
"DELL Inspiron 15 Touchscreen Intel Core I5 8GB/256GB SSD 15.6"" FHD Display Wins 11","₦ 985,000",No old_price,No rating
"Hp Pavilion 15 11th Gen Intel Core I7 16GB,512 SSD Backlit Keyboard,15.6"" Touchscreen Windows 10","₦ 1,350,000","₦ 1,598,000",No rating
Hp ProBook 11 X360- TOUCH- 256GB SSD/8GB RAM-Intel CELERON QUAD CORE WIN10 Pro,"₦ 280,000","₦ 550,000",No rating
"Hp PAVILION 14 X360 12TH GEN INTEL CORE I7 16GB RAM 512GB SSD 14"" TOUCH/BACKLIT KEYBOARD WINS 11","₦ 1,650,900",No old_price,No rating
Hp Stream 11 Intel Celeron 4GB RAM- 64GB HDD WIN 10+ USB LIGHT FOR KEYBOARD,"₦ 157,000","₦ 178,000",No rating
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 470,000","₦ 490,000",No rating
"Hp 15 VICTUS GAMING, 12TH GEN INTEL CORE I5, 16GB RAM, 512GB SSD,4GB NVIDIA RTX 3050 WINS 11","₦ 1,420,500","₦ 1,520,000",No rating
"DELL Latitude 3350 Intel Pentium 8GB RAM, 500GB HDD Windows 10 + Keyboard Flash Light","₦ 300,000","₦ 400,000",No rating
"DELL Latitude 3180, Intel Celeron, 128GB SSD 4GB, RAM Wins 10 + 32flash","₦ 190,000","₦ 200,000",No rating
Hp ProBook 11 X360- TOUCH Intel Celeron 512GB 4GB RAM WIN10 P,"₦ 266,999",No old_price,No rating
"Hp PAVILION 15 12TH GEN, INTEL CORE I5 8GB RAM 512GB SSD BACKLIT KEYBOARD 15.6""TOUCH WINS 11","₦ 1,130,000",No old_price,No rating
Hp  Elitebook X2 Intel Core I5 256GB SSD/8GB RAM/Backlit-Keypad - TouchScreen- Windows 10 PRO+ PEN,"₦ 560,000",No old_price,No rating
"Hp 250 G5 Intel Pentium Quad - Windows 7/10 PRO (4GB RAM, 500GB HDD+ Free 32GB Flash+ USB Light For Keyboard) Core 15.6-Inch","₦ 935,000",No old_price,No rating
Hp PAVILION 14 INTEL CORE I5- 512GB SSD/16GB RAM -BACKLIT & TOUCHSCREEN -11TH GEN Windows 11,"₦ 2,350,000","₦ 2,360,000",No rating
"Lenovo YOGA 7 14IML9 2-IN-1 Core™️ Ultra 7 155U 1TB SSD 16GB 14"" TOUCHSCREEN WIN11 Backlit Keyboard GREY","₦ 2,250,000",No old_price,No rating
DELL Latitude 5400 Touchscreen Intel Core I5-512GB SSD/16GB RAM Keyboard BACKLIT /WIN 11 PRO+ BAG,"₦ 650,000",No old_price,3
Hp EliteBook 840 Intel Core I7- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 600,000","₦ 800,000",No rating
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,"₦ 450,000",No old_price,5
"Lenovo IDEAPAD SLIM 3 13TH GEN INTEL CORE I7 16GB RAM 512GB SSD 14"" FHD INTEL IRIS XE WINS 11","₦ 1,089,000","₦ 1,150,000",No rating
"Hp CHROMEBOOK 11 ,INTEL CELERON,4GB RAM,16GB SSD","₦ 135,000",No old_price,No rating
"Asus Notebook 10th Gen, 12GB RAM 512GB SSD Intel Core I3 , 2.1GHz Up To 4.1GHz 15.6"" Wins 11+ BAG","₦ 569,600","₦ 635,800",No rating
DELL LATITUDE 5320 11TH GEN INTEL CORE I5 16GB RAM 256GB SSD INTEL IRIS XE BACKLIT KEYBOARD WINS 11,"₦ 980,500",No old_price,No rating
"DELL Inspiron 15 Touchscreen Intel Core I5 8GB/256GB SSD 15.6"" FHD Win 11+ Mouse","₦ 920,800",No old_price,No rating
Hp EliteBook 840 G6 Intel Core I7 Backlit Keyboard 8GB RAM/512GB SSD Touch FP Reader Wins 11 Pro,"₦ 775,000","₦ 790,000",No rating
DELL Vostro 15-inch Laptop- Intel Core I3- 16GB RAM 11th GEN 1TB HDD - Windows 11+USB Light For Keyboard,"₦ 650,000","₦ 690,000",5
Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 600,000","₦ 799,000",No rating
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Win10 PRO,"₦ 145,000",No old_price,No rating
Hp ELITEBOOK X360 830 G7 TOUCH CORE I5 16GB RAM/512GB SSD BACKLIT KEYBOARD/FP READER-WINDOW 11 PRO+BAG,"₦ 650,000","₦ 651,000",No rating
"DELL Latitude 3340 Intel Pentium 8GB RAM, 256GB SSD Windows 10 + Keyboard Flash Light","₦ 299,999","₦ 300,000",No rating
"Hp Pavilion 14 X360 Core I5 256SDD-12GBRAM Touch,Backlit Win 10","₦ 2,350,000","₦ 2,360,000",No rating
"Hp ENVY X360 14-ES0033DX 13th Gen, 1TB Ssd 16gb Ram I7","₦ 1,623,000",No old_price,No rating
Hp EliteBook 840 Intel Core I7- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 600,000","₦ 800,000",No rating
DELL Latitude 3190 2in1 X360 INTEL PENTIUM 128GB SSD 8GB WIN 10 Pro,"₦ 350,000","₦ 500,000",No rating
Hp Notebook 15 Laptop Intel Pentium N200 Quad-Core 8GB RAM 128GB SSD 15.6-inch Windows 11 Red,"₦ 396,999","₦ 800,000",No rating
"Hp 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+ BAG+32GB Flash+ USB Light For Keyboard Windows 10 Laptop- RED","₦ 875,000",No old_price,No rating
Hp Stream 11 Intel Celeron 4GB RAM 64GB SSD Win 10 Pro,"₦ 155,000",No old_price,No rating
Hp EliteBook 840 G6 Intel Core I7-TOUCHSCREEN-16GB RAM/512GB SSD/Backlit/FP Reader Win 11 Pro + BAG,"₦ 750,000","₦ 800,000",No rating
Hp Stream 11 - Intel Celeron- Education Edition - 4GB RAM - 64GB HDD Windows 10 Pro+ Keyboard USB Light,"₦ 200,000","₦ 250,000",No rating
"Hp 15 Intel Pentium 2.16Ghz - 2.66GHz, 32GB Flash, Wireless Mouse, USB Light For Keyboard (4GB RAM, 500GB HDD) Windows 10 Laptop","₦ 490,000","₦ 875,000",No rating
"Lenovo IDEAPAD 15 INTEL CORE I3 12GB RAM 256GB SSD 15.6""FHD WINDOWS 11","₦ 590,500","₦ 610,000",5
"Asus NOTEBOOK 15 INTEL CELERON N4020 4GB RAM 256GB SSD 15.6"" HD WINS 11 + Mouse","₦ 342,500","₦ 390,500",No rating
Hp Notebook 11 X360- TOUCHSCREEN Intel PENTIUM 256GB SSD 4GB RAM Windows10 Pro +Bag,"₦ 220,000",No old_price,No rating
"Hp PROBOOK 11 X360, TOUCHSCREEN 4GB RAM 128GB SSD INTEL P W 10","₦ 214,999",No old_price,No rating
Hp ELITEBOOK X360 1030 G2 CORE I5 8GB RAM/ 512GB SSD BACKLIT KEYBOARD FP READER WIN 11 PRO,"₦ 655,000","₦ 680,000",No rating
Hp EliteBook 840 G6 Touchscreen Intel Core I7 8GB RAM/512GB SSD Wins11 Pro Backlit Keyboard/FP Reader,"₦ 775,500","₦ 790,000",No rating
Lenovo Ideapad 15 Inch Intel® Celeron® 4GB RAM DDR4 - 512 SSD Windows 11 +USB LIGHT,"₦ 410,000","₦ 650,000",No rating
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 470,000","₦ 490,000",No rating
Hp Probook 440 G10 Intel Core I5 13th Gen 8GB RAM 512GB SSD Win 11 Pro,"₦ 999,990",No old_price,No rating
Hp PROBOOK 440 G10 13TH GEN INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD FP WINDOWS 11 PRO,"₦ 1,350,000","₦ 1,420,000",No rating
Asus Notebook Intel Core I3-10110U 12GB RAM 512GB HDD 15.6inches Display FHD Win 11 + Mouse,"₦ 560,500","₦ 625,000",No rating
Hp Notebook 240 G10 Intel Core I3-1315U 8GB DDR4 512GB 14.0 HD Windows 11 Silver,"₦ 587,500","₦ 659,990",No rating
Hp  250 G8 - Intel Celeron - 1TB HDD - 4GB RAM - Windows 10,"₦ 585,000","₦ 586,000",No rating
Hp EliteBook 840 G6 Intel Core I7 Touchscreen 8GB RAM/512GB SSD Backlit Keyboard/FP Reader Wins 11 Pro,"₦ 775,000","₦ 790,000",No rating
Hp EliteBook 840 G5 Intel Core I5- 12GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro+BAG,"₦ 500,000",No old_price,No rating
Hp EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 770,000","₦ 900,000",4
"DELL Latitude 3180 Intel Celeron 4GB RAM, 128GB SSD Windows 10 + Keyboard Flash Light","₦ 200,000","₦ 210,000",No rating
Hp ELITEBOOK X360 1030 G3 8TH GEN CORE I5 8GB RAM/ 256GB SSD BACKLIT KEYBOARD FP READER WIN 11 PRO,"₦ 650,000","₦ 950,000",No rating
Hp ProBook 11 X360 TOUCH Intel Celeron 256GB SSD 4GB RAM W10,"₦ 259,999","₦ 459,999",No rating
"DELL Latitude 3190 Intel Celeron 4GB RAM, 128gb SSD Windows 10 + Keyboard Flash Light","₦ 299,000","₦ 300,000",No rating
DELL Latitude 7490 Intel Core I5- 8GB RAM/256GB SSD BACKLIGHT KEYBOARD/WIN 11 PRO+BAG,"₦ 400,000","₦ 560,000",No rating
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM +Mouse &USB Light,"₦ 220,000","₦ 869,000",3.9
Hp Laptop 15 PC- Intel® Core I3-8 GB RAM 512GB SSD WIN 10,"₦ 675,000","₦ 738,000",No rating
Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Win 10 P+,"₦ 217,999",No old_price,5
Hp ELITEBOOK X360 830 G7 TOUCH CORE I5 16GB RAM/512GB SSD BACKLIT KEYBOARD/FP READER-WINDOW 11 PRO+BAG,"₦ 650,000","₦ 651,000",No rating
"Lenovo IDEAPAD 15 INTEL CORE I3 12GB RAM 256GB SSD 15.6""FHD WINDOWS 11","₦ 590,500",No old_price,No rating
"DELL LATITUDE 3189,X360 INTEL PENTIUM,TOUCH 8GB RAM,256GB SSD WIN 11 +USB LIGHT","₦ 299,000","₦ 330,000",4.3
Lenovo Ideapad 15 Inch Laptop - Intel Core I3- 512HDD- 12GB RAM- Windows 11 + USB Light For Keyboard,"₦ 600,000","₦ 900,000",No rating
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,"₦ 190,000","₦ 350,000",No rating
Hp Notebook 11 - TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 220,000","₦ 349,000",No rating
Lenovo Ideapad 15 Inch Laptop - Intel Core I3- 512GB HDD- 20GB RAM- Windows 11 + USB Light For Keyboard,"₦ 2,350,000","₦ 2,360,000",No rating
Lenovo Ideapad Intel Celeron 256 SSD  4GB RAM Win 10 PRO + Led Lamp,"₦ 380,338",No old_price,No rating
Hp Stream Pro 11 - Celeron 4 GB RAM 64 GB EMMC WIN10,"₦ 174,000",No old_price,No rating
Hp Stream 11 Intel Celeron 4GB RAM- 64GB SSD WIN 10+ USB LIGHT FOR KEYBOARD,"₦ 164,500","₦ 165,900",2.5
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 470,000","₦ 580,000",No rating
DELL Vostro 3520 Laptop -15.6''- Core I3-12th Gen - 8GB - 512GB SSD,"₦ 600,000",No old_price,No rating
DELL Latitude 3190  Intel Celeron 128GB SSD 4GB RAM Wins 10 + Keyboard Flash Light,"₦ 299,000","₦ 500,000",No rating
"Hp ProBook 450 G9 INTEL CORE I7,12TH GEN,8GB,512GB SSD,15.6, Win11 Professional","₦ 1,255,200","₦ 1,370,000",No rating
Hp Probook 11 G7 X360 Touchscreen Intel Pentium 8GB DDR4 RAM 256GB SSD WIN 10 + Keyboard Flashlight,"₦ 300,000",No old_price,No rating
"Hp Pavilion X2 -10-p007na Intel Atom Z8350F 1.33GHz (2GB, 32GB HDD+  32GB Flash+ Mouse+ USB Light For Keyboard) 10.1-Inch Touchscreen Detachable Windows 10 Laptop +Red","₦ 897,700",No old_price,No rating
"Hp ENVY 15 X360 13TH GEN INTEL CORE I7 16GB RAM 512GB SSD 15.6"" TOUCHSCREEN BACKLIT KEYBOARD WINS 11","₦ 1,750,000","₦ 1,992,081",No rating
"DELL LATITUDE 3190, INTEL CELERON,4GB RAM,256GB SSD + LIGHT","₦ 400,000",No old_price,No rating
Hp ProBook 11 X360- TOUCH- 1TB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG,"₦ 600,000",No old_price,No rating
Hp EliteBook 840 G8 11th Gen 16GB RAM/256GB SSD Intel Core I5 Backlit Keyboard/FP Reader Wins 11 Pro,"₦ 950,850","₦ 1,056,000",4
"DELL Vostro 15 11th Gen, Intel Core I3 8GB RAM 256GB SSD 15.6"" HD Windows 11 + Headset","₦ 627,500","₦ 650,500",No rating
Lenovo Ideapad 15 Inch Laptop - Intel Core I3- 256 SSD- GB RAM-8TH GEN Win 11 + USB Light For Keyboard,"₦ 600,000",No old_price,No rating
"Hp Notebook 14 10th Gen Intel Core I5 1TB HDD-12gb Ram, AMD Radeon Graphics 2GB Dedicated Wins 10","₦ 2,350,000","₦ 2,360,000",No rating
Hp 250 G6-Intel Celeron 32GB Flash+Mouse+FashionWatch(500GB HDD 4GB RAM)Windows10+free Bag,"₦ 714,000",No old_price,No rating
"Hp Stream11Intel Celeron 32gb Mmc,2gbRamOnBoard+32 Flash Mouse","₦ 140,000",No old_price,1
Lenovo Ideapad 110-15ISK Intel Pentium -2.1Ghz (4GB 500GB HDD +32gb Flash Drive+ USB Light For Keyboard) Windows 10 - Black,"₦ 935,000",No old_price,No rating
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,"₦ 569,000","₦ 589,000",No rating
Hp EliteBook 840 G6 Intel Core I5- 12GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 500,000","₦ 920,000",No rating
Hp ProBook 11 X360 TOUCH INTEL CORE I5 512GB SSD- 8GB RAM Windows11+32GB FLASH &POUCH BAG,"₦ 450,000",No old_price,No rating
"Hp CHROMEBOOK, INTEL CELERON, 4GB RAM, 32GB EMMC + 32GB FLASH","₦ 140,000",No old_price,3.3
Hp  ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +USB Light,"₦ 270,000",No old_price,No rating
"Asus Notebook 10th Gen, Intel Core I3 12GB RAM 512GB SSD, 2.1GHz Up To 4.1GHz 15.6"" Wins 11","₦ 560,000","₦ 590,000",No rating
Hp Pavilion 11 X360 Intel® Pentium®+  32GB Flash+ Mouse+ USB Light For Keyboard  4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 875,000",No old_price,No rating
Hp Stream 11 Intel Celeron 4GB RAM- 64GB HDD WIN 10+ USB LIGHT FOR KEYBOARD,"₦ 155,000",No old_price,No rating
Hp EliteBook 830 G6 X360 TOUCHSCREEN Core I5-16GB RAM/512GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,"₦ 650,000","₦ 680,000",No rating
Hp NoteBook 348 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard- Windows 11 Pro + BAG,"₦ 570,000","₦ 800,000",No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 12GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 820,000","₦ 870,000",No rating
DELL Latitude 3450 Core I3 ITB HDD 8GB RAM Wins 10 + Bag,"₦ 550,000",No old_price,No rating
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows11 Pro+BAG,"₦ 505,000","₦ 990,000",No rating
Hp ProBook 11 G1 EE Intel Celeron 256SSD 4GB RAM Wins 10 + Bag,"₦ 220,000","₦ 260,000",No rating
Hp ProBook 11 X360- TOUCH- 128GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 210,000","₦ 500,000",3
"Hp 14 AMD RYZEN 3 UP TO 3.5GHZ 8GB RAM 1TB HDD 14""HD AMD RADEON GRAPHICS WINS 11","₦ 488,000","₦ 500,000",No rating
DELL Latitude 3450 Core I3 256GB SSD 8GB RAM Wins 10 + Bag,"₦ 550,000",No old_price,No rating
DELL Latitude 3340 Intel Celeron 500GB  8GB RAM Wins 10,"₦ 350,000",No old_price,No rating
"DELL Latitude 3340, Core I3, 500GB HDD, 8GB RAM, Windows 10 Pro","₦ 450,000",No old_price,No rating
Hp EliteBook 840 G6 Intel Core I5-12GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG,"₦ 500,000",No old_price,No rating
Hp ProBook 11 X360- Intel CORE I5- TOUCH- 1TB SSD/8GB RAM- Windows 11 + 64GB Flash & BAG,"₦ 450,000",No old_price,No rating
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 250,000","₦ 800,000",1
Hp ELITEBOOK 630 G10 TOUCHSCREEN 13TH GEN INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 1,850,000","₦ 2,050,000",No rating
"DELL LATITUDE 5320 11TH GEN INTEL CORE I5 16GB RAM 256GB SSD BACKLIT KEYBOARD 13.3""FHD WINS 11","₦ 980,000","₦ 1,090,000",No rating
Hp Notebook 240 G8 Intel Core I3 12GB RAM/1TB HDD-WIN 10+ MOUSE,"₦ 700,000",No old_price,No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 840,000","₦ 890,000",5
Hp EliteBook 830 G6 X360 TOUCHSCREEN Core I5-16GB RAM/512GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,"₦ 650,000","₦ 680,000",No rating
Hp NoteBook 348 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard- Windows 11 Pro + BAG,"₦ 570,000","₦ 800,000",No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 12GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 820,000","₦ 870,000",No rating
DELL Latitude 3450 Core I3 ITB HDD 8GB RAM Wins 10 + Bag,"₦ 550,000",No old_price,No rating
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows11 Pro+BAG,"₦ 505,000","₦ 990,000",No rating
Hp ProBook 11 G1 EE Intel Celeron 256SSD 4GB RAM Wins 10 + Bag,"₦ 220,000","₦ 260,000",No rating
Hp ProBook 11 X360- TOUCH- 128GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 210,000","₦ 500,000",3
"Hp 14 AMD RYZEN 3 UP TO 3.5GHZ 8GB RAM 1TB HDD 14""HD AMD RADEON GRAPHICS WINS 11","₦ 488,000","₦ 500,000",No rating
DELL Latitude 3450 Core I3 256GB SSD 8GB RAM Wins 10 + Bag,"₦ 550,000",No old_price,No rating
DELL Latitude 3340 Intel Celeron 500GB  8GB RAM Wins 10,"₦ 350,000",No old_price,No rating
"DELL Latitude 3340, Core I3, 500GB HDD, 8GB RAM, Windows 10 Pro","₦ 450,000",No old_price,No rating
Hp EliteBook 840 G6 Intel Core I5-12GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG,"₦ 500,000",No old_price,No rating
Hp ProBook 11 X360- Intel CORE I5- TOUCH- 1TB SSD/8GB RAM- Windows 11 + 64GB Flash & BAG,"₦ 450,000",No old_price,No rating
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 250,000","₦ 800,000",1
Hp ELITEBOOK 630 G10 TOUCHSCREEN 13TH GEN INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 1,850,000","₦ 2,050,000",No rating
"DELL LATITUDE 5320 11TH GEN INTEL CORE I5 16GB RAM 256GB SSD BACKLIT KEYBOARD 13.3""FHD WINS 11","₦ 980,000","₦ 1,090,000",No rating
Hp Notebook 240 G8 Intel Core I3 12GB RAM/1TB HDD-WIN 10+ MOUSE,"₦ 700,000",No old_price,No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 840,000","₦ 890,000",5
Hp EliteBook 840 G7 TOUCHSCREEN Intel Core I5-16GB RAM/256GB SSD/Backlit Keyboard-WIN 11 Pro,"₦ 620,000","₦ 800,000",No rating
